,0,1,2,3
156,1.78,1.89,1.71,0.9380000000000001
157,1.47,1.85,1.42,1.98
158,1.37,1.85,1.12,2.12
159,1.25,2.11,0.602,2.68
160,1.73,1.98,1.69,1.44
161,2.43,2.18,1.19,1.9
162,2.19,1.76,1.23,2.47
163,1.91,1.96,1.8,1.4
164,1.73,2.02,1.83,1.32
165,1.2,1.84,1.74,1.4
166,1.2,1.8,1.69,1.74
167,2.04,1.44,1.85,2.0
168,1.7,1.93,1.2,1.34
169,2.06,2.02,1.49,1.98
170,1.85,1.91,1.55,1.64
171,1.68,1.86,1.74,2.44
172,1.9,1.96,2.2,2.12
173,1.96,1.66,2.1,1.62
174,1.36,2.19,2.03,1.47
175,1.03,2.76,2.2,0.776
176,1.32,3.86,2.05,0.857
177,0.915,2.78,2.19,0.776
178,2.06,2.05,2.25,1.04
179,1.4,2.48,2.02,1.51
180,1.59,2.4,2.24,0.753
181,1.34,2.72,1.87,0.869
182,1.47,2.29,1.78,1.37
183,1.05,2.64,1.83,1.1
184,1.07,2.66,2.17,1.27
185,1.67,1.36,2.4,1.07
186,1.05,1.68,1.96,1.09
187,1.1,1.56,1.89,1.26
188,0.776,1.99,1.9,0.892
189,1.25,1.47,2.0,1.48
190,1.99,1.62,2.03,2.1
191,2.73,1.77,1.74,1.92
192,1.93,1.33,1.85,1.55
193,1.33,1.69,1.73,1.78
194,1.99,1.7,1.54,1.68
195,1.18,1.88,1.39,1.32
196,1.58,1.38,0.973,1.24
197,2.0,1.46,1.46,1.71
198,1.98,1.71,1.83,1.61
199,2.27,1.84,2.9,1.33
200,1.8,1.59,2.36,1.24
201,1.7,1.92,2.55,1.82
202,1.54,1.61,2.07,1.01
203,1.97,1.52,2.04,1.52
204,2.15,2.55,2.05,1.59
205,1.89,1.84,1.91,1.67
206,2.85,1.34,2.04,1.9
207,2.39,1.81,2.4,1.8
208,2.35,2.21,2.27,1.23
209,1.84,2.36,2.7,1.6
210,0.73,1.68,1.51,1.82
211,1.3,2.41,2.43,1.17
212,1.05,1.9,2.98,2.02
213,1.02,1.99,2.29,1.02
214,1.58,2.0,2.12,1.26
215,1.69,2.13,1.7,1.71
216,0.88,2.61,1.56,2.04
217,1.2,1.89,2.41,2.46
218,1.37,1.11,2.5,2.2
219,1.12,1.78,1.66,1.66
220,1.53,1.24,1.88,2.7
221,1.54,2.04,2.05,2.55
222,1.09,1.63,2.44,2.12
223,1.15,1.61,1.88,1.75
224,1.32,1.46,2.27,1.95
225,1.48,2.25,2.34,1.95
226,0.915,0.88,2.28,1.6
227,1.31,2.07,2.15,1.8
228,1.34,2.9,2.18,1.65
229,1.48,1.59,2.19,2.12
230,1.63,0.927,2.42,1.24
231,2.06,1.52,2.31,1.41
232,1.38,2.12,2.73,1.68
233,1.2,2.04,2.36,1.3
234,1.3,1.58,2.55,0.707
235,1.91,1.66,2.12,1.17
236,1.25,1.64,1.96,1.37
237,1.74,1.26,2.05,1.88
238,1.34,1.12,2.69,1.31
239,1.9,1.77,1.78,1.54
240,1.3,1.51,1.76,1.31
241,1.31,1.87,1.99,1.34
242,1.37,1.74,1.61,1.22
243,1.04,1.66,1.54,1.29
244,1.38,1.88,1.89,1.16
245,1.27,1.44,1.75,1.74
246,1.46,1.63,1.55,2.14
247,1.52,1.53,1.82,2.06
248,1.52,1.46,2.04,1.64
249,1.32,2.35,1.66,1.68
