9,-51.510345990272405,-49.927178976196,-50.19958041589882,-50.52597640435458,-46.869497129190584,-45.79270927854037,-50.59560530583812,-49.0210471204405,-45.870684085867595,-40.861638461513465,-46.24142097932909,-49.19884921614509,-50.68351034976851,-47.08080971382053,-48.263877030209905,-51.16388488646817,-50.832930538012484,-48.15339673697741,-47.360804658659276,-50.0747693498098,-49.71822705741542,-45.155463083535345,-41.65923670958736,-46.74838351306878,-48.552733924181055,-51.123843886723265,-45.46743649696242,-47.39049462010185,-50.028059886619545,-50.89754241528625,-49.91921820439132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,-51.49947261463972,-49.934683597660396,-50.23675973443944,-50.50217511176478,-46.87121955135937,-45.86420458260407,-50.5691382244568,-49.06243123082998,-45.81047319341319,-41.02059167441393,-46.296838242491845,-49.16613632058804,-50.715449791045856,-47.067408706492074,-48.2573276848576,-51.179851398216016,-50.82563824890777,-48.15034010895363,-47.418950534976155,-50.03990602418784,-49.74493503562783,-45.10630146126425,-41.63128329368747,-46.79825578883121,-48.51033703129795,-51.156247767023274,-45.43392234359084,-47.413736099822906,-50.01329557190616,-50.91346100360495,-49.90731213720725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,-51.490585594206465,-49.93599853787337,-50.27758276472674,-50.479176717428054,-46.87694355369168,-45.925012492384205,-50.54343535644405,-49.10559836350928,-45.7544495510074,-41.20355682248034,-46.34348344802711,-49.13533956011946,-50.7480651203247,-47.054714211439965,-48.25365831532105,-51.19615836699413,-50.81887245162357,-48.151029806340844,-47.4831085445416,-50.00580900104247,-49.77315017655475,-45.06136783065662,-41.5876671044182,-46.841500626951884,-48.47035112855241,-51.18925784430448,-45.413239633121535,-47.42096654481891,-49.98469643951936,-50.930107582588526,-49.877998839449376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,-51.48371744079107,-49.92739915756799,-50.32199042158132,-50.45699974871502,-46.88893851651158,-46.00835719447829,-50.5185057648674,-49.14623287237336,-45.70271007288313,-41.41097263802792,-46.388177806773555,-49.100423088321264,-50.78135069771538,-47.02109451075223,-48.25280207239806,-51.212797558833984,-50.812645373259706,-48.15117206455311,-47.535249105215165,-49.97248217314347,-49.80283702003597,-45.02073768073998,-41.558160299123514,-46.88769495183479,-48.43283215167052,-51.22286755185364,-45.40542239024142,-47.432195151714815,-49.95271568581198,-50.947468289413145,-49.85020577368548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,-51.47889993844537,-49.92397197163113,-50.369927092232714,-50.43566566296104,-46.907336875760286,-46.09779852009158,-50.49436049749562,-49.185946805170374,-45.65535526005857,-41.61197389496935,-46.416662441231516,-49.04968840100032,-50.815300724260126,-46.9776534889816,-48.25469410252162,-51.229763594247714,-50.80697076608948,-48.145616625464804,-47.53938405922128,-49.939932421735556,-49.8339651938017,-44.96537978601178,-41.524875022970676,-46.93617134741462,-48.397836964986524,-51.25706910169116,-45.40308385958029,-47.44732450291562,-49.925267500261505,-50.965530426504095,-49.827278708639184,-51.63490354732921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,-51.47616717506306,-49.92572359915022,-50.421338302633316,-50.41519500387196,-46.93228268489504,-46.19826615118534,-50.46538423817054,-49.225898626994116,-45.608358092619284,-41.60755908434921,-46.44315719230204,-49.000808790153634,-50.849909216967816,-46.94004443911677,-48.25927292022443,-51.24704859792807,-50.801861155639116,-48.14391248319497,-47.54949921350164,-49.908167319577856,-49.86650058770457,-44.91409313664124,-41.51379669691006,-46.967586769268436,-48.365424626815916,-51.29185472447209,-45.367641892962126,-47.466261747026394,-49.902408009915064,-50.98428070758384,-49.805808669514,-51.613500942954914,-51.64813772581734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,-51.475553130475944,-49.91233504402585,-50.45477352998756,-50.39560949783894,-46.95479448198397,-46.316362803518004,-50.43262279365946,-49.258625724704295,-45.56138149630624,-41.55494728906276,-46.47299562862582,-48.953830993132534,-50.8851690904691,-46.87285389348843,-48.26373528079924,-51.26464764458828,-50.79732907985544,-48.14611899713448,-47.565477339506295,-49.877190667965024,-49.90041446267023,-44.86715180988896,-41.51779513953791,-47.00191949012761,-48.33565700383049,-51.32721804553544,-45.345101884942906,-47.485326472229346,-49.88419611816393,-51.003707516338636,-49.76756273312048,-51.59348894335129,-51.620017019864434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,-51.477093716777674,-49.89664821522457,-50.473787204527895,-50.376930914419084,-46.97488943862756,-46.40074285473909,-50.4005893773561,-49.293055768748424,-45.48385613069436,-41.517158087147116,-46.5061105761695,-48.908804241490245,-50.92107516781114,-46.80461157537071,-48.2636305982581,-51.282553942578815,-50.79338987756994,-48.15229394575212,-47.587204341893866,-49.84700628689459,-49.93567682485327,-44.82462474006168,-41.525870647635514,-47.03910284285204,-48.30859584772711,-51.36085632443461,-45.335600627905315,-47.50290289072356,-49.8706936819606,-51.02379896364268,-49.73421350727083,-51.57489744427064,-51.59248833395169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,-51.48082422432768,-49.88619963969242,-50.48414859781626,-50.359183322401535,-47.00169723152095,-46.35463388153853,-50.3692942012879,-49.32914240572063,-45.40858557373891,-41.500796530180146,-46.542439704110336,-48.865777681372656,-50.95762053475533,-46.70907804860544,-48.26618476171276,-51.30076233718636,-50.790057076217856,-48.162497711345836,-47.614568780436315,-49.81762219375152,-49.97225740485236,-44.78658443901389,-41.55588161753634,-47.07776091193211,-48.28430747698202,-51.391541658251455,-45.32179491803195,-47.52057637117089,-49.85151608555421,-51.04454320544139,-49.70570748562382,-51.557753373816254,-51.56556211939084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,-51.48678263593201,-49.880993920946544,-50.49540501395241,-50.3408005976637,-47.03534756295261,-46.307291609966505,-50.338745192129636,-49.36684303946328,-45.337828673142305,-41.505995566418065,-46.581921408552525,-48.8248027688747,-50.99480069257684,-46.62153865156487,-48.271331844650376,-51.31926659539201,-50.785465772482866,-48.17679088578516,-47.62852697440026,-49.78904365938142,-50.010130012906814,-44.75310395057239,-41.60750699958388,-47.11239889640624,-48.26285770780398,-51.42279559679615,-45.27837461009641,-47.522927914509125,-49.82984712129809,-51.065928841009566,-49.68199193275616,-51.54116300061527,-51.53924713626988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,-51.48351633527131,-49.88104030267433,-50.4968698286622,-50.31804111051584,-47.068882361277524,-46.270904570134725,-50.30895314244563,-49.406114924095476,-45.271683741753925,-41.50686854408708,-46.62449748793533,-48.78593229905913,-51.03260967223442,-46.54207465015869,-48.27900781046446,-51.33806244349509,-50.775539653766245,-48.1952356586917,-47.63434002515165,-49.76127708425071,-50.049265377871315,-44.72426086744698,-41.67546802391141,-47.14966393276178,-48.24142771786591,-51.454611390953445,-45.24799029787254,-47.52888200450292,-49.81289881790112,-51.08794408331942,-49.663018774863374,-51.499526450001795,-51.50482365475379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,-51.457292662440594,-49.886349100483784,-50.50185460534748,-50.28398164979724,-47.068814198403146,-46.24512290957229,-50.27992707489928,-49.44691683968961,-45.21024943367237,-41.47906158802631,-46.67010920437778,-48.749222755799494,-51.071040909613075,-46.47076878754045,-48.289147976282536,-51.35714277748277,-50.76615121265063,-48.21341347627772,-47.645814464210005,-49.73432837058044,-50.08962734456177,-44.70013247025381,-41.73618361519267,-47.18649142863207,-48.21751882977586,-51.48698094728996,-45.23077762310213,-47.538346668162184,-49.800726865017204,-51.11057857946684,-49.64874037393612,-51.45873698097172,-51.47039995822463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,-51.433276825430866,-49.89693487969945,-50.51030573140204,-50.25026225693026,-47.07521710095417,-46.2296174169763,-50.251679843253726,-49.489208675463196,-45.15363160737799,-41.435956127392295,-46.71870078963891,-48.71473051353561,-51.110088727897526,-46.40770781189359,-48.30169103734413,-51.37650448736074,-50.75731658862492,-48.19692405278925,-47.66285156110838,-49.70820472929098,-50.131195777366536,-44.68079932652259,-41.816758037492065,-47.21697987478134,-48.179610565514245,-51.51989718536274,-45.211135064371646,-47.551230935511406,-49.793385121333095,-51.13382166196374,-49.6391127095857,-51.419373097351986,-51.43658037917257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,-51.411501303282876,-49.91281147649633,-50.52216759298339,-50.217469008547695,-47.07851297940864,-46.224078502079436,-50.22422172531749,-49.532952464160324,-45.101938013685235,-41.39300500926281,-46.77002431719332,-48.67153994769639,-51.14974881170874,-46.352987321093046,-48.316574569740325,-51.39614212877219,-50.74904967518351,-48.18147855823048,-47.68535562151287,-49.68291206418801,-50.173944716121426,-44.666345427814335,-41.862372222127355,-47.250026227962465,-48.101666635653785,-51.553353526971776,-45.16427568492924,-47.56744444420022,-49.790930030752804,-51.15766288492095,-49.63409170701894,-51.38146198095451,-51.40337558792102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,-51.39199640832156,-49.930669615626016,-50.53738862783452,-50.18563070512039,-47.06010317449515,-46.22821256419601,-50.19756074839072,-49.578110125255066,-45.05528209588971,-41.36188847212205,-46.807724583035835,-48.62011537553655,-51.190014609017524,-46.30670412605119,-48.33373969065149,-51.416050980899016,-50.741365924276636,-48.17029216358762,-47.70565732642142,-49.64812695877684,-50.217852206377174,-44.656853326795996,-41.898803570030765,-47.285567451293744,-48.013119173247595,-51.58734213425109,-45.106341950684,-47.586904158149,-49.793421536697515,-51.18209206970923,-49.633638014348534,-51.345032229444804,-51.370795349251075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,-51.37479638688595,-49.95335116874636,-50.5559183903463,-50.154774121561104,-47.03486047983533,-46.24174230802084,-50.171709112377826,-49.62464742534512,-44.99517487505773,-41.3367652487546,-46.848200823436486,-48.57093588619111,-51.228940016040724,-46.26896041352072,-48.34995724416746,-51.436227177975056,-50.734281255478365,-48.16341800019562,-47.7222355039006,-49.61380486777826,-50.262891767013514,-44.61366638596034,-41.951724670688236,-47.32354423990549,-47.91667523747006,-51.621857560827806,-45.062179192227205,-47.60952383322512,-49.80092306310948,-51.20709918068907,-49.63771146922666,-51.310113427361124,-51.33884903440215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,-51.35993446254553,-49.98140190359187,-50.57770731202319,-50.124922889821455,-46.99123880706245,-46.264404266561534,-50.146676727057205,-49.67252795250002,-44.937484801187246,-41.328283341808564,-46.89140092213493,-48.52406542878225,-51.264046280520645,-46.239865221776654,-48.35549162864048,-51.45666528140417,-50.72781174947983,-48.16090939934014,-47.74415064033665,-49.5802865218742,-50.309041809872895,-44.538643442944625,-41.95360937864979,-47.3638969060347,-47.823179085525,,-45.03186831078359,-47.635221909578966,-49.78436726252013,-51.23267392230489,-49.64627650132449,-51.27673553543576,-51.307550543023794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,-51.347445523737996,-50.01484190485052,-50.60270936945489,-50.09610353500618,-46.94796710996235,-46.295949742152416,-50.1224750021217,-49.72171832777779,-44.884961885447964,-41.34160730420078,-46.93727259633238,-48.479568469899846,-51.2966669253478,-46.21953247602117,-48.363305649531874,-51.47736233843035,-50.721974405667616,-48.16282138802387,-47.76421764830054,-49.54757629464972,-50.356278832489394,-44.46876396970686,-41.96260389745444,-47.40656770416141,-47.724338556495226,,-45.01550631780852,-47.663919820706575,-49.7537940810775,-51.258807944653945,-49.65929673953025,-51.24492965715811,-51.27690922894565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,-51.33736409684388,-50.05369074524502,-50.624771095800305,-50.06834257876598,-46.89596082795865,-46.33614065162763,-50.09911463763636,-49.77218528358083,-44.837713895766456,-41.37641194208416,-46.9857656993137,-48.43751211952909,-51.31444243895877,-46.20808241863017,-48.37333952861427,-51.49831457608627,-50.716785380454716,-48.16920892981511,-47.7713361722556,-49.51568078554274,-50.404581536260984,-44.40412984502379,-41.990485030632094,-47.451503945787046,-47.62672684770245,,-45.01320100663932,-47.69553774665995,-49.71986544964909,-51.28549138340396,-49.67673937540898,-51.214726473184754,-51.246937776148826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,-51.32213750841391,-50.09798123248363,-50.64757223092397,-50.0416671693305,-46.83395911050026,-46.38475099864366,-50.066195911368766,-49.81027627627106,-44.795852000034316,-41.424216872216746,-47.0132253797577,-48.39796689806662,-51.33286928603105,-46.20564263339336,-48.38553552373539,-51.519517472756384,-50.712262065636445,-48.180127402967365,-47.78375716661179,-49.48460603213058,-50.45392771653305,-44.344849354562726,-42.02906756663602,-47.49865290542145,-47.53239433890029,,-44.992430089544925,-47.71467972814926,-49.69101497708501,-51.31271512933324,-49.698572085983024,-51.18615931132705,-51.2176454453317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,-51.299573179540346,-50.1391572008447,-50.67346389676324,-50.016105038181415,-46.769073371250116,-46.44156658603271,-50.0330657342225,-49.84383637035598,-44.75949293253479,-41.491324903862306,-47.038296984810444,-48.36100568325332,-51.35194106417056,-46.21234516052046,-48.39983517862638,-51.54096810585394,-50.70842283714888,-48.19292856101089,-47.80136516772836,-49.45435716784408,-50.504297225383766,-44.29103258571227,-42.04715474625809,-47.54796375284811,-47.441422242070814,,-44.946458978919196,-47.73336983385197,-49.663301419698804,-51.34047028838293,-49.72476569787815,-51.15926049713863,-51.18904801630749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,-51.27944678789646,-50.18098156412144,-50.702396680773134,-49.99168453680299,-46.688469127635926,-46.5063813949211,-49.99800555330605,-49.87871155869057,-44.72875591008241,-41.57999316476305,-47.06594388900557,-48.32670258659129,-51.37165147016034,-46.22833144404381,-48.41618319106588,-51.56266301977844,-50.70528441930683,-48.205042157438,-47.824053005262414,-49.42494179442805,-50.55566976445328,-44.24279381324982,-42.08393645634782,-47.59938750087228,-47.35389435821055,,-44.91465059824531,-47.75518987423314,-49.63242922839733,-51.36874877930051,-49.75529113724857,-51.134065024129,-51.16115539103855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,-51.26178980959132,-50.2282708418889,-50.73432254814888,-49.96843611368067,-46.607952828405686,-46.578999740435016,-49.95963383864907,-49.914874198216204,-44.70376467078221,-41.689943561353935,-47.09611601276513,-48.295134439039984,-51.39199299685045,-46.25374918824654,-48.434523220752126,-51.58459900935159,-50.7028661466517,-48.22172457203936,-47.85171347916527,-49.39636389019103,-50.608024899386194,-44.200252410296166,-42.139097607920476,-47.65287779839774,-47.26989858749306,,-44.89701513751943,-47.78005611586633,-49.60152731315287,-51.397541529798254,-49.790120914019965,-51.11060532073515,-51.133981488821675,-51.59914707164696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,-51.24663876469331,-50.281040015633316,-50.76271252977449,-49.94638772867106,-46.509727691491875,-46.65923398739818,-49.92209174451614,-49.952298050863995,-44.68464688416198,-41.75230723321533,-47.128761816035045,-48.26638310513274,-51.41295877052012,-46.2887550439191,-48.45480007792834,-51.60677238035685,-50.70118687085067,-48.24302741699167,-47.884244804145766,-49.36642631924318,-50.66134344673449,-44.16353155332604,-42.19873447701243,-47.70838906854461,-47.189523336288545,,-44.89357724979051,-47.80788595778836,-49.55314921970849,-51.42684083749538,-49.82923126502142,-51.08892073903906,-51.10753816807929,-51.571728830774006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,-51.23402794109892,-50.31651762928667,-50.78153667314237,-49.92557208184327,-46.41955997326582,-46.74690606209508,-49.88539060874232,-49.99095945627638,-44.671535032056504,-41.80125398313563,-47.16383224324365,-48.240529584140965,-51.43454355159143,-46.33351787777461,-48.47696076990927,-51.62918145135926,-50.689117867391715,-48.244249336361555,-47.92154773336314,-49.3313562417329,-50.71560812641938,-44.12619309216755,-42.23664862451045,-47.765877309404075,-47.11220883199192,,-44.90437804750425,-47.83412604405947,-49.510180553536756,-51.4566380718636,-49.85653565717097,-51.06904511016282,-51.08184067958442,-51.5449310628815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,-51.22399462506962,-50.33878867978277,-50.80327224177161,-49.906018580982845,-46.33747526887362,-46.83345584347268,-49.84953989636012,-50.03083305920562,-44.65263189709049,-41.80991567749804,-47.201278883954416,-48.21501255710032,-51.45674009863082,-46.36051713862977,-48.50095117445737,-51.651822608763574,-50.67723756103179,-48.23546667196344,-47.96352541691573,-49.29717745095542,-50.77079958432429,-44.08670466378446,-42.291983253904476,-47.81758712992633,-47.03475774212937,,-44.929472409405555,-47.848763789752915,-49.472670366919964,-51.48692587184583,-49.88090335969331,-51.0470019512708,-51.05690283834815,-51.51876243431456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,-51.21657606438582,-50.350152585511566,-50.827870583049226,-49.887761417929894,-46.263507002203724,-46.92114709845729,-49.814552188346525,-50.07189573221453,-44.5893198152282,-41.83747558230456,-47.237723310191946,-48.17644671556714,-51.479542863697674,-46.35719906257086,-48.52671986315932,,-50.66607904497686,-48.231349345367185,-48.010086073599666,-49.263897568683994,-50.826900068806566,-44.05316332361969,-42.35246425705691,-47.8552377391754,-46.9613001657651,,-44.95092008632427,-47.866206070574506,-49.44067224919927,-51.51769592535758,-49.90944179824651,-51.02173081254246,-51.03273742745707,-51.4932355856325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,-51.20554873948022,-50.3549829565695,-50.85528373389807,-49.87082887066586,-46.19770611640479,-46.97556780891585,-49.78043898463939,-50.1125798249724,-44.51827253995923,-41.85938028651386,-47.26873583519268,-48.11531304036025,-51.502944562995474,-46.34556408817677,-48.527536550472675,,-50.65566367651868,-48.23193026017388,-48.06113832250822,-49.231522910317985,-50.883893354262625,-44.024943860292055,-42.41060207353286,-47.884139541468315,-46.8919416748091,,-44.92429906990864,-47.88637438197856,-49.41424206757439,-51.54894185699639,-49.942122248070966,-50.98617498451658,-51.009360960358336,-51.46835988163636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
