12,-50.26260876650979,-50.188522760810805,-51.13851679958502,-51.44289678827924,-48.27438848230117,-46.21433861966733,-47.38411969938021,-49.2495496672279,-50.47651441318968,-44.76087927827777,-42.52440776866152,-46.99094452059663,-47.733105059401375,-50.80169566414447,-42.36764524151945,-42.97765330919127,-50.64027265070895,-48.065240272023416,-46.45888037204482,,-41.91964315146515,-44.7833824865317,-49.701468910112126,-49.415895129423795,-44.93278357309359,-41.850924356354454,-46.26409603235756,-48.31538505508366,-50.408693496932145,-43.23402070376787,-42.126366728944866,-51.22614941879085,-47.40462686520364,-47.4406070974232,-51.18035259106806,-43.9096869932098,-45.4508974038987,-51.05226865328074,-49.452938945642266,-48.66736805107933,-47.73445641682585,-49.39728778585682,,-51.417363452755794,-51.54870995373474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,-50.27133079319158,-50.220191984380804,-51.11173143735328,-51.462345739936126,-48.24609040978734,-46.17389666529266,-47.43466415250907,-49.20534126440983,-50.514936875930175,-44.75303954820569,-42.53393034859358,-47.040713764700456,-47.68039760329379,-50.8296804695735,-42.28857594112972,-42.983671449492576,-50.61358435223819,-48.11346276486175,-46.437436406005375,,-41.91023982585314,-44.832796823342065,-49.65247375947797,-49.46246209975441,-44.87785704714297,-41.84797795099021,-46.32099247762628,-48.27006256703133,-50.443953100015335,-43.191108409589674,-42.151136629339206,-51.18827587401822,-47.459647030784296,-47.384913153458044,-51.21420463979475,-43.92087969380125,-45.48995858848582,-51.021622831337794,-49.488364907927064,-48.619857476543245,-47.717754502270324,-49.397929722585225,,-51.380067430177085,-51.52323815516322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,-50.28339973291282,-50.23652787051887,-51.085395851706494,-51.4835104725907,-48.22005579860025,-46.144919421592775,-47.48718421921793,-49.16224950411043,-50.55441063798531,-44.73563779771126,-42.54710613630842,-47.09423435763114,-47.618859566919696,-50.858492959198365,-42.23391435719015,-43.00987756024491,-50.5878465281403,-48.16394956105499,-46.421411523286906,,-41.91336206246567,-44.850354799570354,-49.6046872365585,-49.506567083077755,-44.83195004207257,-41.82222534796139,-46.35526938669961,-48.22684358491172,-50.480125024836,-43.15654479966895,-42.19995030217564,-51.151094875522816,-47.51713585841988,-47.33265387261891,-51.24867984504269,-43.91118686194539,-45.53343959324082,-50.99209146887898,-49.52465524925671,-48.576861887149114,-47.70851689279069,-49.40071183277123,,-51.34338634676695,-51.500677085977614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,-50.29884708629794,-50.230392040407715,-51.05951481611952,-51.506365494852005,-48.19635113839203,-46.125822311755854,-47.51068818713221,-49.120297342358086,-50.59491259223879,-44.69589143392001,-42.58686685968654,-47.13623229694946,-47.559837422109695,-50.88811865054518,-42.20443235667233,-43.055678137044495,-50.56307676734968,-48.208382224300614,-46.410981773983636,,-41.92236113353721,-44.86666926774427,-49.5581387968023,-49.54994279443153,-44.795342180766056,-41.78917336809526,-46.37189731033507,-48.18578280717297,-50.517193179553146,-43.14123173242925,-42.27213602751233,-51.11462055588763,-47.57703528937557,-47.28394076535697,-51.28376826737458,-43.88647618412841,-45.56178317491348,-50.96369669991597,-49.5617948424335,-48.53848137074914,-47.70673362440094,-49.405584430259566,,-51.30732884641674,-51.48104863945222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,-50.317704013312145,-50.22585032375818,-51.03409463635968,-51.53088473855747,-48.17503923678396,-46.097432993655744,-47.52247789349828,-49.07950671394232,-50.636417321973,-44.638521179787396,-42.65282728195661,-47.15813113368209,-47.50344934135961,-50.91854335626956,-42.200200230103974,-43.12051211340631,-50.53840664885481,-48.2464338104446,-46.406328164302764,,-41.930054791873765,-44.89288291123831,-49.51285947609972,-49.59464146042045,-44.76832929501916,-41.73706017007767,-46.37740009392995,-48.146934188136385,-50.555138496503034,-43.09128788570165,-42.36706906691463,-51.07085702168932,-47.63928871045108,-47.23889306578929,-51.31946108124566,-43.88202166284113,-45.59659941507776,-50.93646293094174,-49.59976677665543,-48.504817010844974,-47.71239694476197,-49.412499193423194,,-51.27190604263475,-51.46437357209555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,-50.34000330013654,-50.225477242691284,-51.00914108090918,-51.557043019576845,-48.15618868078865,-46.08082497756897,-47.53981862302874,-49.039902059641925,-50.678905506094516,-44.58963228036913,-42.744658800610786,-47.18398788411846,-47.44976192990337,-50.94975273167999,-42.16716769617704,-43.19137964634578,-50.50054691737557,-48.28078541919296,-46.39866111572873,,-41.9457895156292,-44.92868915420186,-49.46888264013674,-49.640631139342666,-44.75121748221368,-41.72486843398451,-46.38858787096669,-48.1103553721065,-50.5907791815398,-43.052852598014425,-42.48416617118642,-51.027572200281924,-47.70384283319646,-47.19181642249662,-51.355749538709155,-43.8250565198329,-45.637712138089825,-50.910412829507806,-49.638556901817566,-48.47597659457024,-47.725506449739974,-49.42140725615295,,-51.237128004464,-51.450674907423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,-50.36577996451519,-50.22921364526101,-50.98465954673838,-51.58481528824093,-48.139868406283234,-46.065515082272626,-47.56257682293303,-49.001508245790006,-50.722354768037675,-44.54951279300705,-42.78319661998955,-47.213689531861654,-47.392285447211336,-50.98173335958161,-42.14739772141953,-43.25061846597983,-50.463582747873915,-48.3133459852675,-46.366509734408154,,-41.91098236988963,-44.973795008867434,-49.42624042052018,-49.68788081537798,-44.74019706768112,-41.73554921804631,-46.40528104494871,-48.0761050369393,-50.616101461094146,-43.018219904543436,-42.59529461739194,-50.98502244775203,-47.77064401785953,-47.132552407788786,-51.39262452753136,-43.74975028887596,-45.68494899247148,-50.885572939514674,-49.67814996023077,-48.452069750329414,-47.74309466430882,-49.43226263247543,,-51.20300533580321,-51.43997516309934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,-50.38347026416376,-50.23700292853835,-50.96065682557912,-51.61417882756904,-48.12614802494596,-46.04808821947748,-47.59062692564665,-48.96334477886964,-50.7667432995663,-44.509293712705954,-42.804400962620335,-47.247129771879976,-47.3203562445861,-51.01219675905411,-42.1310634079099,-43.327515291580205,-50.427533581355284,-48.34810136397621,-46.309556957038865,,-41.90875507450799,-45.02792070624836,-49.38496864112964,-49.733847028428144,-44.67913522789086,-41.75528693483501,-46.427306888624216,-48.03700953631417,-50.64236577484583,-42.96611669352977,-42.68952497410137,-50.943220246876976,-47.83964407103218,-47.07717971384622,-51.4300777053881,-43.6366339283125,-45.73814328736701,-50.861966130909735,-49.716650707917935,-48.42632722734204,-47.73862364436625,-49.445018584920106,,-51.16954766356037,-51.43229897393948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,-50.40221482592773,-50.24879396046411,-50.937138541657276,-51.64510969270722,-48.11487120691915,-46.036423115304885,-47.623842967635845,-48.922495163169025,-50.81205248676533,-44.46611578946132,-42.80584114099519,-47.28420340601659,-47.25121131841824,-51.04156775505427,-42.14213657914958,-43.39303694670668,-50.39241775784336,-48.384995456201054,-46.25796062767559,,-41.88402604557296,-45.09079738878077,-49.345102715939014,-49.76912954197929,-44.60536046516627,-41.79076652032302,-46.45450116338956,-47.99687862404628,-50.66955524973376,-42.93163763221166,-42.754839770769905,-50.90218041633757,-47.91079508601608,-47.02582267030665,-51.46810037921816,-43.545170311149775,-45.786785808318825,-50.839619854807566,-49.74612026043859,-48.39125115680821,-47.724658341865535,-49.459439858688306,,-51.13676880134513,-51.42767228507121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,-50.41843022245409,-50.264534051823034,-50.914112577347325,,-48.090505888518834,-46.01600028509609,-47.662109128541054,-48.88286849908909,-50.8495110575079,-44.43230074966398,-42.80701814810595,-47.32480963271993,-47.184926591512586,-51.07171395937005,-42.132694201151814,-43.46122711313822,-50.35825324802559,-48.42397419721661,-46.19661615453536,,-41.83597375223563,-45.16217166563386,-49.3066800914118,-49.805664583354464,-44.5419455550556,-41.86333527247896,-46.48670544502735,-47.959228154615055,-50.694633428659614,-42.88323709063449,-42.80053483053115,-50.8619139282306,-47.94181311647612,-46.97861463165993,-51.50118684153362,-43.47553977009671,-45.80717601803252,-50.81709505727973,-49.77487791553229,-48.36129139039428,-47.7136633362229,-49.46192247898957,,-51.10467723895298,-51.42611956197479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,-50.43163475077402,-50.284174159745696,-50.89158486967149,,-48.06872892571975,-45.99577779923582,-47.68321735247522,-48.839593967845005,-50.86563027631631,-44.40813202912841,-42.83144992651471,-47.366945042315905,-47.121583787067536,-51.1026201048403,-42.127920510607815,-43.54076031268421,-50.325061819976526,-48.46498455104253,-46.13458791384532,,-41.770196843502674,-45.21398541746443,-49.26323385320227,-49.8434211348482,-44.4893091017766,-41.929665561651206,-46.5237695264134,-47.92411702743639,-50.71831047973142,-42.76894062143714,-42.82933219336206,-50.82243669192235,-47.97463264648709,-46.935690348007775,-51.534660680465734,-43.42795927244377,-45.83349832278578,-50.78513471927019,-49.800270479682496,-48.33655448638548,-47.71005875386538,-49.466347501842954,,-51.073286908525276,-51.408310214377614,-51.66618371925213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,-50.44829791796708,-50.30766584180026,-50.86956240065631,,-48.04960950973474,-45.96978411310009,-47.70707820683889,-48.79159589375309,-50.882847006708545,-44.35151022649215,-42.88040115828789,-47.400554017107595,-47.061266771512074,-51.13427318650426,-42.15170154920939,-43.56384224142928,-50.29286758436416,-48.50797683168079,-46.0783404246678,,-41.70279205344318,-45.27299942376647,-49.2139675093311,-49.882371485386834,-44.43557049077123,-41.957499713134254,-46.56554668071216,-47.891610269530396,-50.74289025420893,-42.62355878856346,-42.877892253550726,-50.78376232490594,-48.00980134713052,-46.89719601482232,-51.56869371294775,-43.40268483633367,-45.86557412757146,-50.7544360188279,-49.82652837922074,-48.31714817871141,-47.713821767376984,-49.4726702942429,,-51.04260875866728,-51.39207684545813,-51.62303633910141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,-50.46415547912978,-50.334962149304594,-50.84805211363911,,-48.033220681271146,-45.95551929890422,-47.73591276810252,-48.74491455580822,-50.901140373053295,-44.30440940833559,-42.95332013291355,-47.43754992006714,-47.00406525945159,-51.166660713279875,-42.10553643503508,-43.570895729319794,-50.26168737002174,-48.55290219306881,-46.01106426690525,,-41.57318279461691,-45.33999340704938,-49.16051200219325,-49.922487264411956,-44.372047200448065,-41.988007438206395,-46.61189958885046,-47.86177209661194,-50.76835698248015,-42.50047887902752,-42.93694538374992,-50.74590583742803,-48.03625970646718,-46.86023836337749,-51.60327751997834,-43.40001107159556,-45.90323216762211,-50.725022975020465,-49.85363803210934,-48.278076550119316,-47.719410201307575,-49.48084460092919,,-51.012655819097986,-51.37890780870714,-51.58045002061349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,-50.477100120022286,-50.366018418170796,-50.827061497741184,,-48.01621902244948,-45.95288059794005,-47.76959678333462,-48.69957548959326,-50.92048836127363,-44.248343006077405,-43.00075655761581,-47.477834626960714,-46.950069876970524,-51.199769581695335,-42.03409266895349,-43.59388925428405,-50.23154492581404,-48.599714353127396,-45.9461214535183,,-41.46135605225329,-45.41471632463509,-49.108534429028445,-49.96374115654993,-44.32044001082733,-41.99403264224591,-46.66269478410203,-47.81122458553064,-50.79469407534583,-42.40034453078624,-42.97754349810043,-50.708882160304505,-48.064437650999984,-46.82608242970165,-51.63840336198757,-43.42027980174947,-45.94630773807645,-50.69692056835116,-49.88158318626234,-48.242677790845256,-47.71104843755939,-49.49082613637681,,-50.98343985627718,-51.36882699256083,-51.53843428886033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,-50.49355799732932,-50.40079071739677,-50.80659868467354,,-47.988137876589256,-45.961780879302154,-47.808012845277865,-48.655603064498465,-50.9408710774439,-44.201942761681856,-43.06421960274933,-47.52131088183909,-46.89937657487527,-51.23358734063284,-41.99302533099893,-43.63230409972662,-50.202460601331694,-48.64836603104549,-45.88488207361526,,-41.33333174381874,-45.495966894279505,-49.0580715113179,-50.00610731720232,-44.26319035132774,-42.02072182131911,-46.71780420762283,-47.73955270144597,-50.82188595903609,-42.3238423373371,-42.98558338713127,-50.672707202996186,-48.09483739884553,-46.79668984098527,,-43.463880448176155,-45.994643614872786,-50.670157413571324,-49.910350440635355,-48.21271508900161,-47.69379350041667,-49.50257060600472,,-50.954974280258725,-51.36185848551232,-51.49699810104516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,-50.51354055900151,-50.43196675091208,-50.78667047276919,,-47.96298169251032,-45.9821429246294,-47.85104453294152,-48.613023919017465,-50.962267593807276,-44.16570524415177,-43.15032817012077,-47.567886783499674,-46.83992496692334,-51.26810156552192,-41.94814246726602,-43.68564684510464,-50.16339072092503,-48.698814785434415,-45.81930101203394,,-41.247540499497575,-45.56971350090535,-49.009159423276394,-50.04956014542762,-44.18907347735126,-42.02149987419552,-46.7771056709261,-47.6703189815164,-50.84991690899302,-42.27170706299334,-43.0121957929715,-50.63739542173998,-48.12740668229905,-46.77221708767487,,-43.5226551333567,-46.04396358194427,-50.644759964032204,-49.93992454900198,-48.18829544655469,-47.6839994899793,-49.516036972469436,,-50.927272785852665,-51.35803027438061,-51.456150665432205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
