,882,904,926,927,949,971,972,993,994,1016,1038,1039,1060,1061,1083,1105,1106,1128,1150,1172,1173,1195,1217,1218,1240,1262,1284,1285,1307,1329,1330,1352,1374,1375,1396,1397,1419,1441,1442,1463,1464,1486,1508,1509,1531,1553,1263,1151,1420,1487,1084,1308,1017,905,1353,1196,950,1465,1129,1398,1062,1241,995,1286,1554,1532,1174,1443,1331,1107,928,1040,1510,1376,1219,973,1152,1264,1488,1421,1085,1018,1309,906,1197,1354,951,1466,1130,1063,1399,1242,1555,996,1533,1287,1175,1444,1332,1108,1511,929,1041,1377,1220,974,1489,1153,1265,1422,1086,1019,1310,1198,1355,952,1467,907,1131,1556,1064,1400,1243,997,1534,1288,1176,1445,1109,1512,1333,1042,930,1378,1221,975,1490,1154,1423,1266,1087,1020,1311,1199
9,-51.41687481762273,-49.807256891277646,-50.09266417759975,-49.752420726022834,-45.75476658797893,-44.74594546893314,-50.5526301297421,-48.3689788683421,-46.09148319350818,-40.897532568327506,-45.39982484500459,-49.576636312646876,-50.14810505196324,-45.869811047464275,-45.19818294698987,-49.15286889886157,-49.402625337892616,-47.71951620895897,-49.037798719901424,,-49.528925034494506,-49.12445780867604,-50.81396096631185,-50.75657524938491,-49.15764842636737,-49.63020614134437,,-48.98532730684097,-47.716100173416685,-49.460393050841105,-49.06991126086177,-45.281917809214384,-45.99663592986515,-50.08014186831886,-49.65056737161628,-45.18602295136994,-41.47667004055894,-46.2699706848735,-48.23816065547196,-50.69628715465506,-44.55623943391032,-45.84635402156037,-49.83471769781054,-50.14663437938882,-49.90431809786219,-51.47674864168963,-51.60273690543632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,-51.40558926668335,-49.79663681150346,-50.09308052415874,-49.728208167915014,-45.7303798458377,-44.81819551424447,-50.508589379565265,-48.41332161012386,-46.05136878026559,-40.78166391875048,-45.4508925711831,-49.54406232510421,-50.16499765272787,-45.85054309508103,-45.19762699803961,-49.17894621577571,-49.37516006155154,-47.73322289800973,-49.04786736816965,,-49.501527284911695,-49.12826588981372,-50.82712300362334,-50.74445370798307,-49.18439079645461,-49.657961585024694,,-48.95118953569075,-47.72032418335666,-49.47802561738342,-49.05207598854716,-45.33113079283399,-46.059065556413515,-50.05413382060021,-49.67794193084621,-45.126603174880515,-41.60864474926841,-46.326926830346565,-48.19519058507315,-50.73317448538046,-44.50601482626668,-45.8707207620718,-49.856495321668454,-50.16211800794964,-49.90767111555964,-51.49105540375247,-51.59251799756282,-51.66658523255115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,-51.39541948531161,-49.789811835454636,-50.0966935457115,-49.70452841625971,-45.71111606875775,-44.86431460818782,-50.46528757318256,-48.45963857937359,-46.015342357521604,-40.69575667551422,-45.48845355752492,-49.50105901172285,-50.18289200802052,-45.83999520412591,-45.2077364089558,-49.20681246035872,-49.35108963087873,-47.74489119755829,-49.06260830076853,,-49.47939929259417,-49.13900590908449,-50.84279766867307,-50.7350767951748,-49.19136529257348,-49.68807933098482,,-48.92143483527053,-47.709862479955476,-49.481784227332156,-49.036287436119686,-45.39220834366459,-46.130798636299204,-50.02907698310689,-49.70685342376551,-45.07291434536377,-41.72630155719396,-46.38736406202569,-48.147517792583024,-50.77078411728284,-44.46920996676606,-45.89938623274068,-49.878870268891156,-50.17935224598194,-49.91463969433961,-51.501760195276006,-51.583525175939826,-51.64723948807282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,-51.386386444893866,-49.786775492451625,-50.10344641068026,-49.680964386436614,-45.69712354350691,-44.90836115072909,-50.42273527737653,-48.49128571636023,-45.98353216224038,-40.6397256377942,-45.53125554750031,-49.45945195973435,-50.20177131215963,-45.83985425613797,-45.22833360846786,-49.23642452447331,-49.33048995981683,-47.73923754779027,-49.08192790014604,,-49.46260522451615,-49.14240195767743,-50.860936364727074,-50.728497010579936,-49.17867751519857,-49.70399690537672,,-48.896548295699034,-47.69672644739428,-49.4888348724625,-49.0225971378118,-45.4312341388618,-46.21166333530523,-50.004978911342945,-49.73726752952199,-45.02513367239305,-41.782964381747895,-46.451184345912246,-48.102142278523836,-50.80910463707969,-44.4147949219368,-45.932219676380406,-49.90183605487555,-50.17310846720523,-49.92534151999934,-51.50496129339922,-51.57532062750012,-51.62945556580735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,-51.37851508500763,-49.78752045254977,-50.1132870204997,-49.64924430124314,-45.6808566543316,-44.96450204133981,-50.380943567480465,-48.51883250943228,-45.95606743208121,-40.613562144061255,-45.579143349196784,-49.41945237322229,-50.221632620912274,-45.850356060020914,-45.25925454187127,-49.267738968783036,-49.31344229439244,-47.7429119863476,-49.10573555308127,,-49.45121382855219,-49.13393567423939,-50.881491247385185,-50.72476432127378,-49.17301228615333,-49.72482866097962,,-48.87661800461184,-47.69270691898609,-49.49910300299082,-49.01106229218505,-45.473189150443176,-46.301496476943306,-49.981865853917185,-49.769150234894546,-44.98344498391105,-41.82196436281962,-46.51830044175156,-48.055525909353356,-50.848125986268826,-44.363267038052484,-45.96909221537204,-49.92132541895834,-50.15527101077387,-49.92634009978574,-51.50631675510653,-51.55385839532677,-51.60940414068004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,-51.37182465115121,-49.792044000741285,-50.12616237755566,-49.61808127920374,-45.65876746132013,-45.032462224592834,-50.33992476522321,-48.54842718942477,-45.93308527532133,-40.61732471116787,-45.631967638246216,-49.366628105530744,-50.24245106040321,-45.87174909233702,-45.30034579254206,-49.30071342732785,-49.3000278045882,-47.75599204408276,-49.13394523566198,,-49.44529403144684,-49.13225736170932,-50.904414945392574,-50.71706578949695,-49.156103900444876,-49.750501511220186,,-48.8617319740967,-47.69772595957186,-49.51251709087793,-49.001735691587484,-45.52729882135212,-46.40014425500114,-49.95975611991032,-49.802471375008885,-44.94803917262544,-41.832982139084024,-46.58862152600122,-48.003031190799504,-50.88783687151711,-44.32554780534091,-46.00987876083104,-49.93540473589121,-50.13392053123839,-49.9231879333097,-51.50878070686286,-51.53357359007661,-51.58988177728347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,-51.36633837882098,-49.80033927578356,-50.142023039038584,-49.587485594918434,-45.642364072440806,-45.11197901589319,-50.29968978294348,-48.58001840337009,-45.90764898699619,-40.651152312921155,-45.68958694351274,-49.31120640165767,-50.264205928741674,-45.882007895270334,-45.35146545263138,-49.33530747753771,-49.290329661095946,-47.77856324261109,-49.16647278540794,,-49.444921686887085,-49.13730896988103,-50.929662987852886,-50.70667641392953,-49.132667487219024,-49.78019884178762,,-48.851986048584195,-47.71171725525142,-49.529007876177154,-48.994678305387716,-45.56389011772504,-46.50023363767842,-49.935727919570866,-49.83719813383641,-44.919117576650805,-41.84059927561315,-46.662065642098526,-47.95295452297465,-50.92212706883578,-44.30184868445107,-46.040117652222875,-49.95012029876833,-50.11585536812806,-49.923717279416955,-51.51233070219562,-51.50272080842101,-51.57201186162609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,-51.3620790663289,-49.81240356825043,-50.16081898210386,-49.557466693218075,-45.63179465999062,-45.16805286597712,-50.26025240716293,-48.61355727539491,-45.878983643302,-40.715258399223174,-45.74223148268889,-49.25740042786365,-50.2868818647978,-45.84753974711741,-45.412481186858884,-49.36025410039454,-49.27093218205486,-47.81072026807887,-49.19796236431898,,-49.423835347590774,-49.12732964649776,-50.95719016632876,-50.69917614787231,-49.10060209444002,-49.806487103470275,,-48.8474766320474,-47.734620002320796,-49.54850738570436,-48.988218482483575,-45.57250181817686,-46.59542350599794,-49.902125928993264,-49.87330138237358,-44.87688260446235,-41.84006067696454,-46.73855219743978,-47.90536519311118,-50.95137533234273,-44.29239723905404,-46.07394071722638,-49.96546601349509,-50.085838435248675,-49.917071535776145,-51.51694476797609,-51.47117625691018,-51.548160512078596,-51.53703088916694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,-51.359068717260534,-49.828233669850725,-50.18250207387007,-49.52803433900477,-45.62721048672802,-45.16960952855022,-50.221623329226695,-48.648994670096634,-45.824002094067964,-40.80994403029174,-45.79116921427737,-49.20524706731828,-50.3104656577632,-45.82379485015704,-45.48327201121631,-49.38100858598159,-49.25071648396553,-47.81853426145932,-49.223633391013635,,-49.404225031131126,-49.116129108388606,-50.98695358759875,-50.69461178384559,-49.0718784713914,-49.837385710076454,,-48.84830476091058,-47.76638213311871,-49.57094848832934,-48.978379827266345,-45.593501176257845,-46.61931357940365,-49.86947053881279,-49.90649449579856,-44.83605098704098,-41.84261039642213,-46.814381238546204,-47.86033384111904,-50.98131638649514,-44.29743285972974,-46.11173831414444,-49.98143427714226,-50.03838147924636,-49.9067202104206,-51.52260223517919,-51.44083551216707,-51.51592144622786,-51.509416881118646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,-51.35733030254404,-49.847827322202235,-50.20702691999985,-49.49919979194575,-45.628768774835024,-45.18261326839563,-50.183814963051525,-48.68628594032036,-45.752212452456,-40.93559789539878,-45.82571882017539,-49.154784024142145,-50.334940985762415,-45.77289228958601,-45.563723948625565,-49.40342224036648,-49.233485362328516,-47.798114696051464,-49.249363047604646,,-49.385470248709105,-49.111664918984786,-51.01891126913303,-50.693033521436035,-49.05043740929272,-49.858143549371306,,-48.85457685337012,-47.78862824521842,-49.59626912599116,-48.97099263340715,-45.62713990755469,-46.64455038989126,-49.837778986664325,-49.9392010821425,-44.80198395448242,-41.858152177877066,-46.86898894857997,-47.81793401924933,-51.01194066137259,-44.31721093163829,-46.15338866874522,-49.99801919543938,-49.99425460249264,-49.88444448491385,-51.52928191023801,-51.41172566830637,-51.48532986605237,-51.4824034009667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,-51.3568875081573,-49.87118393488056,-50.23434805597422,-49.47097322246706,-45.63663047513562,-45.20682800041149,-50.146841963743036,-48.72538461278378,-45.685123680880935,-41.09271000471891,-45.86482676580616,-49.10604865790012,-50.360295133048325,-45.72448051943036,-45.62580318729179,-49.42745606278707,-49.21044089666271,-47.78230814859755,-49.253678879723026,,-49.3597132805623,-49.113879460914475,-51.033140542392445,-50.68642780551301,-49.03628526743026,-49.872188021404746,,-48.86640175005776,-47.80519542217703,-49.62440682337551,-48.9661161970093,-45.63623671102449,-46.67793584614979,-49.80511872794921,-49.97322350212617,-44.774883062464205,-41.862256712373664,-46.926600642862475,-47.77569206822044,-51.04323843911107,-44.35200276429117,-46.19490739193384,-50.01521482042918,-49.95351545175056,-49.865833708396806,-51.53696207040689,-51.38387313965425,-51.45641791199325,-51.456000593981955,-51.60986534583159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,-51.35776229592733,-49.898301919294056,-50.26442068068085,-49.44336760891812,-45.63870782878656,-45.242025308442024,-50.11071952898659,-48.76624784645574,-45.62287000091435,-41.28187737165931,-45.9083523546574,-49.05908102513166,-50.38651359060128,-45.687387744108605,-45.6969334278616,-49.45307193594577,-49.19122508781946,-47.74789765636888,-49.26208244220727,,-49.339686846153356,-49.12272212602397,-51.04363432531436,-50.664902625136314,-49.02943500134312,-49.89072733935796,,-48.883895151874924,-47.83051847610923,-49.65530158635932,-48.956080228948345,-45.6530450687729,-46.719206881471266,-49.77025610552921,-50.008533716969445,-44.73999425464034,-41.865412194207565,-46.9767659398116,-47.730069885526625,-51.075200676718566,-44.35819809386719,-46.227823122264624,-50.033010507748095,-49.91622369499197,-49.85087199062083,-51.54562295053141,-51.35730521311729,-51.42921858572171,-51.430218006957034,-51.57564650316799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,-51.35997900493272,-49.92918210745984,-50.29720274613418,-49.41639452047465,-45.64162704192281,-45.2879880714595,-50.07546152588677,-48.80883383394313,-45.56559088820113,-41.49008594583221,-45.933466973548214,-49.01392101047237,-50.413583428139226,-45.644687434701694,-45.77746491827344,-49.48023334376353,-49.175911352481506,-47.72315575729017,-49.2744944525787,,-49.32545860760521,-49.13814449452495,-51.05638553540933,-50.63858688435481,-49.02990331175527,-49.91368314041225,,-48.90326443482337,-47.84659084130971,-49.68889506456277,-48.910751023601584,-45.661548066166375,-46.76811302742786,-49.73633396758548,-50.04510427105127,-44.7011438163129,-41.89565123912505,-47.02169008891399,-47.6872030249222,-51.10781859634925,-44.34209713334195,-46.264581539925345,-50.05140480393213,-49.87698070576245,-49.83954402895331,-51.55432677319972,-51.33205180935828,-51.403766614727886,-51.40506727451418,-51.54251858685622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,-51.36356085270222,-49.963825694583406,-50.33265284585365,-49.39006584307964,-45.65114481926876,-45.340059178653576,-50.04108225674972,-48.85310265071346,-45.513432065685784,-41.63422889563907,-45.95250364650417,-48.97061337915652,-50.441492212031875,-45.58182634261119,-45.8514795668554,-49.50890489546567,-49.154801042498384,-47.7080937615748,-49.290838586479005,,-49.317098074760004,-49.160104798602696,-51.071350276384024,-50.615183058934406,-49.0377120044308,-49.93926584872841,,-48.92372115960194,-47.8702437759659,-49.72512987390763,-48.86775409574425,-45.6683781632908,-46.82441440860184,-49.70337122892359,-50.08290706860127,-44.668536006699384,-41.92955604259724,-47.06962139890258,-47.647167168283715,-51.13540032092641,-44.27920011449498,-46.30506111542178,-50.06329343503539,-49.832527833076895,-49.83183670281731,-51.55261518695414,-51.30814208472907,-51.38009661010399,-51.3805590412795,-51.51050153740833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,-51.36853195361365,-50.00223350962419,-50.37072852208995,-49.36439523462171,-45.66741697463306,-45.366690497182006,-50.00759560473493,-48.89901496748805,-45.45781952796386,-41.69049813647852,-45.959170080922256,-48.92919864313966,-50.470226248585625,-45.52162854096772,-45.919991492903556,-49.539051250096534,-49.11556485615129,-47.70273601811905,-49.31104040584862,,-49.314682437608646,-49.171433610627034,-51.088486396213895,-50.581229816466646,-49.052027975661055,-49.94025557706742,,-48.9362667181798,-47.90249719180915,-49.76395439100011,-48.81619055568096,-45.65542674026716,-46.887882661092135,-49.6672242310173,-50.12191561822374,-44.64337745770064,-41.98486959237748,-47.120492772823894,-47.610041978784004,-51.16290017605813,-44.22868980523649,-46.33459994757874,-50.07264178906115,-49.79166863098956,-49.82249171763839,-51.551878257677956,-51.28560389558825,-51.35824550518702,-51.35670452255114,-51.479615932290805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,-51.37491499748635,-50.04440946956863,-50.41139298919017,-49.33939530507912,-45.69060659749931,-45.40371325459176,-49.97501663628819,-48.9465328850724,-45.394367105543935,-41.6560612110152,-45.9681415519898,-48.889723712778796,-50.49977356941284,-45.47376002124313,-45.9975117681241,-49.57063790963304,-49.080276010648916,-47.70711156716434,-49.33502843230833,,-49.30984126804469,-49.188010493434334,-51.107752811130496,-50.542609309210185,-49.067614155934685,-49.93835927094196,,-48.917548249743106,-47.94327946716615,-49.80531337913347,-48.764703715992525,-45.65574035129365,-46.958297952329545,-49.62309601040385,-50.162102545329645,-44.60964763871944,-42.032325351421264,-47.16004226067891,-47.57590724008832,-51.19105617351185,-44.17682154457544,-46.36382779830402,-50.08268610661477,-49.75445909646659,-49.809545472108034,-51.55209700019245,-51.26446993348565,-51.338249397856586,-51.333514383039834,-51.449884358286354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
